event_type,region,country,state,city_code,city_name,date_type,date,name,description,optional,source,started_at,finished_at,created_at,updated_at,revised_at,published_at
HOLIDAY,CITY,BR,MA,2107803,PARNARAMA,FIXED,11-27,Feriado municipal,,,FEBRABAN,,,,,,
HOLIDAY,CITY,BR,BA,2920304,MALHADA DE PEDRAS,FIXED,11-27,Feriado municipal,,,FEBRABAN,,,,,,
HOLIDAY,CITY,BR,BA,2920502,MARACÁS,FIXED,11-27,Feriado municipal,,,FEBRABAN,,,,,,
HOLIDAY,CITY,BR,SP,3555505,UBIRAJARA,FIXED,11-27,Feriado municipal,,,FEBRABAN,,,,,,
HOLIDAY,CITY,BR,SP,3502309,ANHEMBI,FIXED,11-27,Feriado municipal,,,FEBRABAN,,,,,,
HOLIDAY,CITY,BR,PR,4102505,BARBOSA FERRAZ,FIXED,11-27,Feriado municipal,,,FEBRABAN,,,,,,
HOLIDAY,CITY,BR,MG,3105103,BAMBUÍ,FIXED,11-27,Feriado municipal,,,FEBRABAN,,,,,,
HOLIDAY,CITY,BR,PR,4111100,ITAMBÉ,FIXED,11-27,Feriado municipal,,,FEBRABAN,,,,,,
HOLIDAY,CITY,BR,PR,4105102,CENTENÁRIO DO SUL,FIXED,11-27,Feriado municipal,,,FEBRABAN,,,,,,
HOLIDAY,CITY,BR,BA,2906709,CÂNDIDO SALES,FIXED,11-27,Feriado municipal,,,FEBRABAN,,,,,,
HOLIDAY,CITY,BR,PB,2510600,OURO VELHO,FIXED,11-27,Feriado municipal,,,FEBRABAN,,,,,,
HOLIDAY,CITY,BR,PB,2512705,REMÍGIO,FIXED,11-27,Feriado municipal,,,FEBRABAN,,,,,,
HOLIDAY,CITY,BR,PR,4123402,SANTA FÉ,FIXED,11-27,Feriado municipal,,,FEBRABAN,,,,,,
HOLIDAY,CITY,BR,SC,4212007,PALMA SOLA,FIXED,11-27,Feriado municipal,,,FEBRABAN,,,,,,
HOLIDAY,CITY,BR,TO,1715754,PALMEIRÓPOLIS,FIXED,11-27,Feriado municipal,,,FEBRABAN,,,,,,
HOLIDAY,CITY,BR,SC,4210803,MELEIRO,FIXED,11-27,Feriado municipal,,,FEBRABAN,,,,,,
HOLIDAY,CITY,BR,SC,4208104,ITAIÓPOLIS,FIXED,11-27,Feriado municipal,,,FEBRABAN,,,,,,
HOLIDAY,CITY,BR,PR,4108502,GENERAL CARNEIRO,FIXED,11-27,Feriado municipal,,,FEBRABAN,,,,,,
HOLIDAY,CITY,BR,GO,5200605,ALTO PARAÍSO DE GOIÁS,FIXED,11-27,Feriado municipal,,,FEBRABAN,,,,,,
HOLIDAY,CITY,BR,SP,3556453,VARGEM GRANDE PAULISTA,FIXED,11-27,Feriado municipal,,,FEBRABAN,,,,,,
HOLIDAY,CITY,BR,PR,4113502,LOANDA,FIXED,11-27,Feriado municipal,,,FEBRABAN,,,,,,
HOLIDAY,CITY,BR,GO,5216452,PEROLÂNDIA,FIXED,11-27,Feriado municipal,,,FEBRABAN,,,,,,
HOLIDAY,CITY,BR,CE,2312403,SÃO GONÇALO DO AMARANTE,FIXED,11-27,Feriado municipal,,,FEBRABAN,,,,,,
HOLIDAY,CITY,BR,ES,3201001,BOA ESPERANÇA,FIXED,11-27,Feriado municipal,,,FEBRABAN,,,,,,
HOLIDAY,CITY,BR,ES,3205176,VILA VALÉRIO,FIXED,11-27,Feriado municipal,,,FEBRABAN,,,,,,
HOLIDAY,CITY,BR,MG,3170503,URUCÂNIA,FIXED,11-27,Feriado municipal,,,FEBRABAN,,,,,,
HOLIDAY,CITY,BR,GO,5218102,PORTELÂNDIA,FIXED,11-27,Feriado municipal,,,FEBRABAN,,,,,,
HOLIDAY,CITY,BR,BA,2926707,RIO DE CONTAS,FIXED,11-27,Feriado municipal,,,FEBRABAN,,,,,,
HOLIDAY,CITY,BR,MT,5102686,CAMPOS DE JÚLIO,FIXED,11-27,Feriado municipal,,,FEBRABAN,,,,,,
HOLIDAY,CITY,BR,MT,5106257,NOVA XAVANTINA,FIXED,11-27,Feriado municipal,,,FEBRABAN,,,,,,
HOLIDAY,CITY,BR,CE,2303907,CHAVAL,FIXED,11-27,Feriado municipal,,,FEBRABAN,,,,,,
HOLIDAY,CITY,BR,CE,2308500,MOMBAÇA,FIXED,11-27,Feriado municipal,,,FEBRABAN,,,,,,
HOLIDAY,CITY,BR,PR,4118006,PARAÍSO DO NORTE,FIXED,11-27,Feriado municipal,,,FEBRABAN,,,,,,
HOLIDAY,CITY,BR,PA,1502772,CURIONÓPOLIS,FIXED,11-27,Feriado municipal,,,FEBRABAN,,,,,,
HOLIDAY,CITY,BR,CE,2310852,PINDORETAMA,FIXED,11-27,Feriado municipal,,,FEBRABAN,,,,,,
HOLIDAY,CITY,BR,CE,2311801,RUSSAS,FIXED,11-27,Feriado municipal,,,FEBRABAN,,,,,,
HOLIDAY,CITY,BR,MS,5005681,MUNDO NOVO,FIXED,11-27,Feriado municipal,,,FEBRABAN,,,,,,
HOLIDAY,CITY,BR,BA,2933505,WENCESLAU GUIMARÃES,FIXED,11-27,Feriado municipal,,,FEBRABAN,,,,,,
HOLIDAY,CITY,BR,RN,2414506,UMARIZAL,FIXED,11-27,Feriado municipal,,,FEBRABAN,,,,,,
HOLIDAY,CITY,BR,RJ,3302858,MESQUITA,FIXED,11-27,Feriado municipal,,,FEBRABAN,,,,,,
HOLIDAY,CITY,BR,MG,3143401,MONTE SIÃO,FIXED,11-27,Feriado municipal,,,FEBRABAN,,,,,,
HOLIDAY,CITY,BR,MG,3134509,ITUTINGA,FIXED,11-27,Feriado municipal,,,FEBRABAN,,,,,,
HOLIDAY,CITY,BR,MG,3129806,IBIRITÉ,FIXED,11-27,Feriado municipal,,,FEBRABAN,,,,,,
HOLIDAY,CITY,BR,MG,3112604,CAPINÓPOLIS,FIXED,11-27,Feriado municipal,,,FEBRABAN,,,,,,
HOLIDAY,CITY,BR,PR,4126256,SARANDI,FIXED,11-27,Feriado municipal,,,FEBRABAN,,,,,,
HOLIDAY,CITY,BR,PR,4127908,TUNEIRAS DO OESTE,FIXED,11-27,Feriado municipal,,,FEBRABAN,,,,,,
HOLIDAY,CITY,BR,MG,3111101,CAMPINA VERDE,FIXED,11-27,Feriado municipal,,,FEBRABAN,,,,,,
HOLIDAY,CITY,BR,RN,2403806,FLORÂNIA,FIXED,11-27,Feriado municipal,,,FEBRABAN,,,,,,
HOLIDAY,CITY,BR,RN,2401453,BARAÚNA,FIXED,11-27,Feriado municipal,,,FEBRABAN,,,,,,
HOLIDAY,CITY,BR,RN,2400307,AFONSO BEZERRA,FIXED,11-27,Feriado municipal,,,FEBRABAN,,,,,,
HOLIDAY,CITY,BR,GO,5212204,JUSSARA,FIXED,11-27,Feriado municipal,,,FEBRABAN,,,,,,
HOLIDAY,CITY,BR,SP,3516200,FRANCA,FIXED,11-28,Feriado municipal,,,FEBRABAN,,,,,,
HOLIDAY,CITY,BR,PR,4101002,AMPÉRE,FIXED,11-28,Feriado municipal,,,FEBRABAN,,,,,,
HOLIDAY,CITY,BR,AM,1301308,CODAJÁS,FIXED,11-28,Feriado municipal,,,FEBRABAN,,,,,,
HOLIDAY,CITY,BR,PA,1504604,MOCAJUBA,FIXED,11-28,Feriado municipal,,,FEBRABAN,,,,,,
HOLIDAY,CITY,BR,MT,5102686,CAMPOS DE JÚLIO,FIXED,11-28,Feriado municipal,,,FEBRABAN,,,,,,
HOLIDAY,CITY,BR,PR,4107207,DOIS VIZINHOS,FIXED,11-28,Feriado municipal,,,FEBRABAN,,,,,,
HOLIDAY,CITY,BR,ES,3203106,JERÔNIMO MONTEIRO,FIXED,11-28,Feriado municipal,,,FEBRABAN,,,,,,
HOLIDAY,CITY,BR,PR,4125704,SÃO MIGUEL DO IGUAÇU,FIXED,11-28,Feriado municipal,,,FEBRABAN,,,,,,
HOLIDAY,CITY,BR,MA,2106326,MARACAÇUMÉ,FIXED,11-28,Feriado municipal,,,FEBRABAN,,,,,,
HOLIDAY,CITY,BR,RO,1101468,PIMENTEIRAS DO OESTE,FIXED,11-28,Feriado municipal,,,FEBRABAN,,,,,,
HOLIDAY,CITY,BR,BA,2900306,ACAJUTIBA,FIXED,11-28,Feriado municipal,,,FEBRABAN,,,,,,
HOLIDAY,CITY,BR,PR,4120408,PRESIDENTE CASTELO BRANCO,FIXED,11-29,Feriado municipal,,,FEBRABAN,,,,,,
HOLIDAY,CITY,BR,PR,4115101,MARILUZ,FIXED,11-29,Feriado municipal,,,FEBRABAN,,,,,,
HOLIDAY,CITY,BR,PR,4116802,NOVA CANTU,FIXED,11-29,Feriado municipal,,,FEBRABAN,,,,,,
HOLIDAY,CITY,BR,SP,3530201,MIRANTE DO PARANAPANEMA,FIXED,11-29,Feriado municipal,,,FEBRABAN,,,,,,
HOLIDAY,CITY,BR,SP,3541604,PROMISSÃO,FIXED,11-29,Feriado municipal,,,FEBRABAN,,,,,,
HOLIDAY,CITY,BR,PR,4121604,RENASCENÇA,FIXED,11-29,Feriado municipal,,,FEBRABAN,,,,,,
HOLIDAY,CITY,BR,PR,4123808,SANTA IZABEL DO OESTE,FIXED,11-29,Feriado municipal,,,FEBRABAN,,,,,,
HOLIDAY,CITY,BR,PR,4128708,VITORINO,FIXED,11-29,Feriado municipal,,,FEBRABAN,,,,,,
HOLIDAY,CITY,BR,MA,2105906,LAGO VERDE,FIXED,11-29,Feriado municipal,,,FEBRABAN,,,,,,
HOLIDAY,CITY,BR,SE,2801504,CARMÓPOLIS,FIXED,11-29,Feriado municipal,,,FEBRABAN,,,,,,
HOLIDAY,CITY,BR,RS,4309654,HULHA NEGRA,FIXED,11-29,Feriado municipal,,,FEBRABAN,,,,,,
HOLIDAY,CITY,BR,GO,5200258,ÁGUAS LINDAS DE GOIÁS,FIXED,11-30,Feriado municipal,,,FEBRABAN,,,,,,
HOLIDAY,CITY,BR,GO,5208004,FORMOSA,FIXED,11-30,Feriado municipal,,,FEBRABAN,,,,,,
HOLIDAY,CITY,BR,GO,5208103,FORMOSO,FIXED,11-30,Feriado municipal,,,FEBRABAN,,,,,,
HOLIDAY,CITY,BR,GO,5200308,ALEXÂNIA,FIXED,11-30,Feriado municipal,,,FEBRABAN,,,,,,
HOLIDAY,CITY,BR,GO,5204003,CABECEIRAS,FIXED,11-30,Feriado municipal,,,FEBRABAN,,,,,,
HOLIDAY,CITY,BR,GO,5205307,CAVALCANTE,FIXED,11-30,Feriado municipal,,,FEBRABAN,,,,,,
HOLIDAY,CITY,BR,GO,5205513,COCALZINHO DE GOIÁS,FIXED,11-30,Feriado municipal,,,FEBRABAN,,,,,,
HOLIDAY,CITY,BR,GO,5205802,CORUMBÁ DE GOIÁS,FIXED,11-30,Feriado municipal,,,FEBRABAN,,,,,,
HOLIDAY,CITY,BR,GO,5207402,EDÉIA,FIXED,11-30,Feriado municipal,,,FEBRABAN,,,,,,
HOLIDAY,CITY,BR,MG,3109303,BURITIS,FIXED,11-30,Feriado municipal,,,FEBRABAN,,,,,,
HOLIDAY,CITY,BR,TO,1722107,XAMBIOÁ,FIXED,11-30,Feriado municipal,,,FEBRABAN,,,,,,
HOLIDAY,CITY,BR,GO,5221858,VALPARAÍSO DE GOIÁS,FIXED,11-30,Feriado municipal,,,FEBRABAN,,,,,,
HOLIDAY,CITY,BR,RN,2411205,SANTA CRUZ,FIXED,11-30,Feriado municipal,,,FEBRABAN,,,,,,
HOLIDAY,CITY,BR,ES,3202108,ECOPORANGA,FIXED,11-30,Feriado municipal,,,FEBRABAN,,,,,,
HOLIDAY,CITY,BR,MT,5107206,RIO BRANCO,FIXED,11-30,Feriado municipal,,,FEBRABAN,,,,,,
HOLIDAY,CITY,BR,BA,2917300,ITUBERÁ,FIXED,11-30,Feriado municipal,,,FEBRABAN,,,,,,
HOLIDAY,CITY,BR,BA,2921807,MORTUGABA,FIXED,11-30,Feriado municipal,,,FEBRABAN,,,,,,
HOLIDAY,CITY,BR,BA,2923001,NOVA VIÇOSA,FIXED,11-30,Feriado municipal,,,FEBRABAN,,,,,,
HOLIDAY,CITY,BR,BA,2930501,SERRINHA,FIXED,11-30,Feriado municipal,,,FEBRABAN,,,,,,
HOLIDAY,CITY,BR,MA,2102002,BOM JARDIM,FIXED,11-30,Feriado municipal,,,FEBRABAN,,,,,,
HOLIDAY,CITY,BR,MA,2103307,CODÓ,FIXED,11-30,Feriado municipal,,,FEBRABAN,,,,,,
HOLIDAY,CITY,BR,MA,2105401,ITAPECURU MIRIM,FIXED,11-30,Feriado municipal,,,FEBRABAN,,,,,,
HOLIDAY,CITY,BR,MA,2107407,OLHO D'ÁGUA DAS CUNHÃS,FIXED,11-30,Feriado municipal,,,FEBRABAN,,,,,,
HOLIDAY,CITY,BR,RN,2412500,SÃO MIGUEL,FIXED,11-30,Feriado municipal,,,FEBRABAN,,,,,,
HOLIDAY,CITY,BR,TO,1703107,BARROLÂNDIA,FIXED,11-30,Feriado municipal,,,FEBRABAN,,,,,,
HOLIDAY,CITY,BR,AL,2700409,ATALAIA,FIXED,11-30,Feriado municipal,,,FEBRABAN,,,,,,
HOLIDAY,CITY,BR,SP,3544806,SALES,FIXED,11-30,Feriado municipal,,,FEBRABAN,,,,,,
HOLIDAY,CITY,BR,GO,5208400,GOIANÁPOLIS,FIXED,11-30,Feriado municipal,,,FEBRABAN,,,,,,
HOLIDAY,CITY,BR,GO,5212105,JOVIÂNIA,FIXED,11-30,Feriado municipal,,,FEBRABAN,,,,,,
HOLIDAY,CITY,BR,GO,5212501,LUZIÂNIA,FIXED,11-30,Feriado municipal,,,FEBRABAN,,,,,,
HOLIDAY,CITY,BR,GO,5212808,MARA ROSA,FIXED,11-30,Feriado municipal,,,FEBRABAN,,,,,,
HOLIDAY,CITY,BR,GO,5215231,NOVO GAMA,FIXED,11-30,Feriado municipal,,,FEBRABAN,,,,,,
HOLIDAY,CITY,BR,GO,5217609,PLANALTINA,FIXED,11-30,Feriado municipal,,,FEBRABAN,,,,,,
HOLIDAY,CITY,BR,RN,2401107,AREIA BRANCA,FIXED,11-30,Feriado municipal,,,FEBRABAN,,,,,,
HOLIDAY,CITY,BR,CE,2314102,VIÇOSA DO CEARÁ,FIXED,11-30,Feriado municipal,,,FEBRABAN,,,,,,
HOLIDAY,CITY,BR,CE,2310852,PINDORETAMA,FIXED,11-30,Feriado municipal,,,FEBRABAN,,,,,,
HOLIDAY,CITY,BR,GO,5219753,SANTO ANTÔNIO DO DESCOBERTO,FIXED,11-30,Feriado municipal,,,FEBRABAN,,,,,,
HOLIDAY,CITY,BR,SP,3553955,TARUMÃ,FIXED,11-30,Feriado municipal,,,FEBRABAN,,,,,,
HOLIDAY,CITY,BR,SP,3542602,REGISTRO,FIXED,11-30,Feriado municipal,,,FEBRABAN,,,,,,
HOLIDAY,CITY,BR,RS,4318440,SÃO JORGE,FIXED,11-30,Feriado municipal,,,FEBRABAN,,,,,,
HOLIDAY,CITY,BR,SP,3519006,HERCULÂNDIA,FIXED,11-30,Feriado municipal,,,FEBRABAN,,,,,,
HOLIDAY,CITY,BR,SP,3518107,GUARANTÃ,FIXED,11-30,Feriado municipal,,,FEBRABAN,,,,,,
HOLIDAY,CITY,BR,SP,3517901,GUARACI,FIXED,11-30,Feriado municipal,,,FEBRABAN,,,,,,
HOLIDAY,CITY,BR,SP,3517505,GUAPIAÇU,FIXED,11-30,Feriado municipal,,,FEBRABAN,,,,,,
HOLIDAY,CITY,BR,SP,3516408,FRANCO DA ROCHA,FIXED,11-30,Feriado municipal,,,FEBRABAN,,,,,,
HOLIDAY,CITY,BR,SP,3514908,ELIAS FAUSTO,FIXED,11-30,Feriado municipal,,,FEBRABAN,,,,,,
HOLIDAY,CITY,BR,AP,1600154,PEDRA BRANCA DO AMAPARI,FIXED,11-30,Feriado municipal,,,FEBRABAN,,,,,,
HOLIDAY,CITY,BR,SP,3514700,ECHAPORÃ,FIXED,11-30,Feriado municipal,,,FEBRABAN,,,,,,
HOLIDAY,CITY,BR,SP,3542008,QUINTANA,FIXED,11-30,Feriado municipal,,,FEBRABAN,,,,,,
HOLIDAY,CITY,BR,SP,3503109,ARANDU,FIXED,11-30,Feriado municipal,,,FEBRABAN,,,,,,
HOLIDAY,CITY,BR,SP,3501301,ÁLVARES MACHADO,FIXED,11-30,Feriado municipal,,,FEBRABAN,,,,,,
HOLIDAY,CITY,BR,SP,3500204,ADOLFO,FIXED,11-30,Feriado municipal,,,FEBRABAN,,,,,,
HOLIDAY,CITY,BR,PB,2512705,REMÍGIO,FIXED,11-30,Feriado municipal,,,FEBRABAN,,,,,,
HOLIDAY,CITY,BR,RS,4321634,TRÊS ARROIOS,FIXED,11-30,Feriado municipal,,,FEBRABAN,,,,,,
HOLIDAY,CITY,BR,RS,4314555,PIRAPÓ,FIXED,11-30,Feriado municipal,,,FEBRABAN,,,,,,
HOLIDAY,CITY,BR,SP,3519907,IEPÊ,FIXED,11-30,Feriado municipal,,,FEBRABAN,,,,,,
HOLIDAY,CITY,BR,MS,5007109,RIBAS DO RIO PARDO,FIXED,11-30,Feriado municipal,,,FEBRABAN,,,,,,
HOLIDAY,CITY,BR,PR,4123303,SANTA CRUZ DE MONTE CASTELO,FIXED,11-30,Feriado municipal,,,FEBRABAN,,,,,,
HOLIDAY,CITY,BR,PR,4113304,LARANJEIRAS DO SUL,FIXED,11-30,Feriado municipal,,,FEBRABAN,,,,,,
HOLIDAY,CITY,BR,PR,4111001,ITAMBARACÁ,FIXED,11-30,Feriado municipal,,,FEBRABAN,,,,,,
HOLIDAY,CITY,BR,PR,4110904,ITAGUAJÉ,FIXED,11-30,Feriado municipal,,,FEBRABAN,,,,,,
HOLIDAY,CITY,BR,RJ,3301157,CARDOSO MOREIRA,FIXED,11-30,Feriado municipal,,,FEBRABAN,,,,,,
HOLIDAY,CITY,BR,RJ,3304755,SÃO FRANCISCO DE ITABAPOANA,FIXED,11-30,Feriado municipal,,,FEBRABAN,,,,,,
HOLIDAY,CITY,BR,PA,1502152,CANAÃ DOS CARAJÁS,FIXED,11-30,Feriado municipal,,,FEBRABAN,,,,,,
HOLIDAY,CITY,BR,PA,1502772,CURIONÓPOLIS,FIXED,11-30,Feriado municipal,,,FEBRABAN,,,,,,
HOLIDAY,CITY,BR,PA,1507151,SÃO DOMINGOS DO ARAGUAIA,FIXED,11-30,Feriado municipal,,,FEBRABAN,,,,,,
HOLIDAY,CITY,BR,PA,1507904,SOURE,FIXED,11-30,Feriado municipal,,,FEBRABAN,,,,,,
HOLIDAY,CITY,BR,MG,3144102,MUZAMBINHO,FIXED,11-30,Feriado municipal,,,FEBRABAN,,,,,,
HOLIDAY,CITY,BR,MG,3142700,MONTALVÂNIA,FIXED,11-30,Feriado municipal,,,FEBRABAN,,,,,,
HOLIDAY,CITY,BR,MG,3137536,LAGOA GRANDE,FIXED,11-30,Feriado municipal,,,FEBRABAN,,,,,,
HOLIDAY,CITY,BR,SP,3519501,IBIRAREMA,FIXED,11-30,Feriado municipal,,,FEBRABAN,,,,,,
HOLIDAY,CITY,BR,SP,3512803,COSMÓPOLIS,FIXED,11-30,Feriado municipal,,,FEBRABAN,,,,,,
HOLIDAY,CITY,BR,MG,3131604,IRAÍ DE MINAS,FIXED,11-30,Feriado municipal,,,FEBRABAN,,,,,,
HOLIDAY,CITY,BR,SP,3534104,ORIENTE,FIXED,11-30,Feriado municipal,,,FEBRABAN,,,,,,
HOLIDAY,CITY,BR,SP,3536604,PAULO DE FARIA,FIXED,11-30,Feriado municipal,,,FEBRABAN,,,,,,
HOLIDAY,CITY,BR,SP,3521507,IRAPUÃ,FIXED,11-30,Feriado municipal,,,FEBRABAN,,,,,,
HOLIDAY,CITY,BR,SP,3526506,LAVÍNIA,FIXED,11-30,Feriado municipal,,,FEBRABAN,,,,,,
HOLIDAY,CITY,BR,SP,3528601,MANDURI,FIXED,11-30,Feriado municipal,,,FEBRABAN,,,,,,
HOLIDAY,CITY,BR,SP,3529906,MIRACATU,FIXED,11-30,Feriado municipal,,,FEBRABAN,,,,,,
HOLIDAY,CITY,BR,SP,3532504,NEVES PAULISTA,FIXED,11-30,Feriado municipal,,,FEBRABAN,,,,,,
HOLIDAY,CITY,BR,SP,3532801,NOVA ALIANÇA,FIXED,11-30,Feriado municipal,,,FEBRABAN,,,,,,
HOLIDAY,CITY,BR,PB,2515302,SAPÉ,FIXED,12-01,Feriado municipal,,,FEBRABAN,,,,,,
HOLIDAY,CITY,BR,PR,4107157,DIAMANTE D'OESTE,FIXED,12-01,Feriado municipal,,,FEBRABAN,,,,,,
HOLIDAY,CITY,BR,MT,5104609,ITIQUIRA,FIXED,12-01,Feriado municipal,,,FEBRABAN,,,,,,
HOLIDAY,CITY,BR,PR,4109203,GUARACI,FIXED,12-01,Feriado municipal,,,FEBRABAN,,,,,,
HOLIDAY,CITY,BR,AP,1600501,OIAPOQUE,FIXED,12-01,Feriado municipal,,,FEBRABAN,,,,,,
HOLIDAY,CITY,BR,BA,2930402,SERRA PRETA,FIXED,12-01,Feriado municipal,,,FEBRABAN,,,,,,
HOLIDAY,CITY,BR,AL,2705606,NOVO LINO,FIXED,12-01,Feriado municipal,,,FEBRABAN,,,,,,
HOLIDAY,CITY,BR,PB,2506004,ESPERANÇA,FIXED,12-01,Feriado municipal,,,FEBRABAN,,,,,,
HOLIDAY,CITY,BR,SP,3529203,MARTINÓPOLIS,FIXED,12-02,Feriado municipal,,,FEBRABAN,,,,,,
HOLIDAY,CITY,BR,PI,2208809,REGENERAÇÃO,FIXED,12-02,Feriado municipal,,,FEBRABAN,,,,,,
HOLIDAY,CITY,BR,SP,3541109,PRESIDENTE ALVES,FIXED,12-02,Feriado municipal,,,FEBRABAN,,,,,,
HOLIDAY,CITY,BR,RS,4302204,BOA VISTA DO BURICÁ,FIXED,12-02,Feriado municipal,,,FEBRABAN,,,,,,
HOLIDAY,CITY,BR,BA,2913903,IPIAÚ,FIXED,12-02,Feriado municipal,,,FEBRABAN,,,,,,
HOLIDAY,CITY,BR,MA,2110203,SANTA RITA,FIXED,12-02,Feriado municipal,,,FEBRABAN,,,,,,
HOLIDAY,CITY,BR,AL,2706604,PAULO JACINTO,FIXED,12-02,Feriado municipal,,,FEBRABAN,,,,,,
HOLIDAY,CITY,BR,SP,3502804,ARAÇATUBA,FIXED,12-02,Feriado municipal,,,FEBRABAN,,,,,,
HOLIDAY,CITY,BR,RS,4300554,ALTO ALEGRE,FIXED,12-02,Feriado municipal,,,FEBRABAN,,,,,,
HOLIDAY,CITY,BR,AL,2705705,OLHO D'ÁGUA DAS FLORES,FIXED,12-02,Feriado municipal,,,FEBRABAN,,,,,,
HOLIDAY,CITY,BR,PB,2501302,AROEIRAS,FIXED,12-02,Feriado municipal,,,FEBRABAN,,,,,,
HOLIDAY,CITY,BR,SP,3504305,AVAÍ,FIXED,12-02,Feriado municipal,,,FEBRABAN,,,,,,
HOLIDAY,CITY,BR,PB,2516904,UIRAÚNA,FIXED,12-02,Feriado municipal,,,FEBRABAN,,,,,,
HOLIDAY,CITY,BR,SP,3505807,BASTOS,FIXED,12-03,Feriado municipal,,,FEBRABAN,,,,,,
HOLIDAY,CITY,BR,RS,4320701,SOBRADINHO,FIXED,12-03,Feriado municipal,,,FEBRABAN,,,,,,
HOLIDAY,CITY,BR,RN,2408300,NOVA CRUZ,FIXED,12-03,Feriado municipal,,,FEBRABAN,,,,,,
HOLIDAY,CITY,BR,PA,1501303,BARCARENA,FIXED,12-03,Feriado municipal,,,FEBRABAN,,,,,,
HOLIDAY,CITY,BR,SP,3520301,IGUAPE,FIXED,12-03,Feriado municipal,,,FEBRABAN,,,,,,
HOLIDAY,CITY,BR,RN,2406700,LAJES,FIXED,12-03,Feriado municipal,,,FEBRABAN,,,,,,
HOLIDAY,CITY,BR,RS,4311130,JARI,FIXED,12-03,Feriado municipal,,,FEBRABAN,,,,,,
HOLIDAY,CITY,BR,MT,5106307,PARANATINGA,FIXED,12-03,Feriado municipal,,,FEBRABAN,,,,,,
HOLIDAY,CITY,BR,SP,3542602,REGISTRO,FIXED,12-03,Feriado municipal,,,FEBRABAN,,,,,,
HOLIDAY,CITY,BR,SC,4203402,CAMPO BELO DO SUL,FIXED,12-03,Feriado municipal,,,FEBRABAN,,,,,,
HOLIDAY,CITY,BR,SP,3537404,PEREIRA BARRETO,FIXED,12-03,Feriado municipal,,,FEBRABAN,,,,,,
HOLIDAY,CITY,BR,RJ,3302007,ITAGUAÍ,FIXED,12-03,Feriado municipal,,,FEBRABAN,,,,,,
HOLIDAY,CITY,BR,PR,4106100,CONSELHEIRO MAIRINCK,FIXED,12-03,Feriado municipal,,,FEBRABAN,,,,,,
HOLIDAY,CITY,BR,PR,4111001,ITAMBARACÁ,FIXED,12-03,Feriado municipal,,,FEBRABAN,,,,,,
HOLIDAY,CITY,BR,PR,4122602,RONDON,FIXED,12-03,Feriado municipal,,,FEBRABAN,,,,,,
HOLIDAY,CITY,BR,BA,2925956,RAFAEL JAMBEIRO,FIXED,12-03,Feriado municipal,,,FEBRABAN,,,,,,
HOLIDAY,CITY,BR,PR,4123600,SANTA INÊS,FIXED,12-03,Feriado municipal,,,FEBRABAN,,,,,,
HOLIDAY,CITY,BR,MA,2106904,MONÇÃO,FIXED,12-03,Feriado municipal,,,FEBRABAN,,,,,,
HOLIDAY,CITY,BR,MA,2112407,TURIAÇU,FIXED,12-03,Feriado municipal,,,FEBRABAN,,,,,,
HOLIDAY,CITY,BR,SC,4204608,CRICIÚMA,FIXED,12-04,Feriado municipal,,,FEBRABAN,,,,,,
HOLIDAY,CITY,BR,SC,4217600,SIDERÓPOLIS,FIXED,12-04,Feriado municipal,,,FEBRABAN,,,,,,
HOLIDAY,CITY,BR,RS,4301107,ARROIO DOS RATOS,FIXED,12-04,Feriado municipal,,,FEBRABAN,,,,,,
HOLIDAY,CITY,BR,SC,4201000,ANITA GARIBALDI,FIXED,12-04,Feriado municipal,,,FEBRABAN,,,,,,
HOLIDAY,CITY,BR,SC,4205456,FORQUILHINHA,FIXED,12-04,Feriado municipal,,,FEBRABAN,,,,,,
HOLIDAY,CITY,BR,SP,3545803,SANTA BÁRBARA D'OESTE,FIXED,12-04,Feriado municipal,,,FEBRABAN,,,,,,
HOLIDAY,CITY,BR,PR,4102901,BITURUNA,FIXED,12-04,Feriado municipal,,,FEBRABAN,,,,,,
HOLIDAY,CITY,BR,PB,2511806,PIRPIRITUBA,FIXED,12-04,Feriado municipal,,,FEBRABAN,,,,,,
HOLIDAY,CITY,BR,PR,4127304,TERRA RICA,FIXED,12-04,Feriado municipal,,,FEBRABAN,,,,,,
HOLIDAY,CITY,BR,RS,4305355,CHARQUEADAS,FIXED,12-04,Feriado municipal,,,FEBRABAN,,,,,,
HOLIDAY,CITY,BR,PR,4100202,ADRIANÓPOLIS,FIXED,12-04,Feriado municipal,,,FEBRABAN,,,,,,
HOLIDAY,CITY,BR,MG,3157203,SANTA BÁRBARA,FIXED,12-04,Feriado municipal,,,FEBRABAN,,,,,,
HOLIDAY,CITY,BR,MG,3128303,GUARANÉSIA,FIXED,12-04,Feriado municipal,,,FEBRABAN,,,,,,
HOLIDAY,CITY,BR,MG,3125952,FERVEDOURO,FIXED,12-04,Feriado municipal,,,FEBRABAN,,,,,,
HOLIDAY,CITY,BR,MG,3123700,ENGENHEIRO CALDAS,FIXED,12-04,Feriado municipal,,,FEBRABAN,,,,,,
HOLIDAY,CITY,BR,RS,4302709,BUTIÁ,FIXED,12-04,Feriado municipal,,,FEBRABAN,,,,,,
HOLIDAY,CITY,BR,SC,4209607,LAURO MULLER,FIXED,12-04,Feriado municipal,,,FEBRABAN,,,,,,
HOLIDAY,CITY,BR,BA,2910404,ENCRUZILHADA,FIXED,12-04,Feriado municipal,,,FEBRABAN,,,,,,
